State,Action,Q_Value
"(False, False, False, False, False, False, False, False, True, True, True, False)",EAST,65.8663370470463
"(True, False, False, False, False, False, False, False, False, False, False, True)",EAST,46.650211538783
"(True, False, False, False, False, False, False, False, True, False, False, True)",NORTH,9.9
"(False, False, False, False, False, False, False, False, False, False, False, True)",EAST,243.08574019904876
"(False, False, True, False, False, False, False, False, True, False, False, False)",NORTH,318.78998139053795
"(False, False, False, False, False, False, False, False, False, False, True, True)",NORTH,107.61401687242771
"(True, False, False, False, False, False, False, False, False, False, False, True)",NORTH,95.11121210554869
"(False, False, False, False, False, False, False, False, False, False, False, True)",NORTH,230.13501694583573
"(False, False, False, False, False, False, False, False, False, False, False, True)",SOUTH,138.80676852821003
"(False, False, True, False, False, False, False, False, False, True, False, True)",WEST,42.89165143177699
"(False, False, False, False, False, False, False, False, True, True, False, False)",NORTH,116.49512443726456
"(False, False, False, False, False, False, False, False, True, False, False, True)",NORTH,166.62727168989795
"(False, False, False, False, False, False, False, False, True, False, False, True)",SOUTH,96.65574817613944
"(True, False, False, False, False, False, False, False, False, True, False, True)",NORTH,135.96500579086384
"(False, False, False, False, False, False, False, False, False, False, False, True)",WEST,230.4991486192097
"(False, False, False, False, False, False, False, False, False, True, False, False)",NORTH,189.58715525457544
"(False, False, False, False, False, False, False, False, True, False, False, False)",NORTH,237.40924684485174
"(False, False, False, False, False, False, False, False, False, False, True, True)",SOUTH,103.17360905786728
"(True, False, False, False, False, False, False, False, False, True, True, False)",NORTH,76.11354493866592
"(False, False, False, False, False, False, False, False, False, True, True, False)",NORTH,152.3354962336741
"(False, False, True, False, False, False, False, False, False, True, False, False)",NORTH,311.64380860405197
"(True, False, True, False, False, False, False, False, False, False, False, True)",NORTH,9.9
"(False, False, True, False, False, False, False, False, False, False, False, True)",NORTH,320.68880355973164
"(False, False, False, False, False, False, False, False, False, True, False, False)",SOUTH,244.9971734295768
"(False, False, False, False, False, False, False, False, False, True, True, False)",SOUTH,259.7976505947501
"(True, False, False, False, False, False, False, False, False, True, True, False)",SOUTH,155.78349663146113
"(False, False, False, False, False, False, False, False, False, False, True, False)",NORTH,137.30755254712344
"(False, False, False, False, False, False, False, False, True, False, False, False)",SOUTH,228.6834490193235
"(False, False, False, False, False, False, False, False, False, False, True, False)",SOUTH,232.04207949415604
"(False, False, False, False, False, False, False, False, False, False, True, False)",EAST,226.31540672067902
"(False, False, False, False, False, False, False, False, True, False, False, False)",EAST,231.62220484520077
"(False, False, False, False, False, False, False, False, True, False, False, False)",WEST,161.61676934985735
"(False, False, False, False, False, False, False, False, False, False, True, False)",WEST,213.5612167916041
"(False, False, False, False, False, False, True, False, False, True, False, False)",NORTH,61.75671329317073
"(False, False, False, False, False, False, True, False, False, True, False, True)",NORTH,29.295230611600843
"(False, False, False, False, False, False, True, False, False, False, False, True)",NORTH,5.0
"(True, False, False, False, False, False, False, False, False, False, False, True)",SOUTH,36.47973384580991
"(False, False, False, False, False, False, False, False, True, False, True, False)",NORTH,134.8073604201992
"(False, False, False, False, False, False, False, False, True, False, True, False)",SOUTH,138.80833342616512
"(False, False, False, False, False, False, False, False, True, False, True, False)",EAST,174.44791913867923
"(False, False, False, False, False, False, False, False, True, False, True, True)",NORTH,-125.7591863896026
