State,Action,Q_Value
"(False, False, False, False, False, False, False, False, False, True, True, False)",SOUTH,170.9972097784172
"(False, False, False, False, False, False, False, False, False, False, True, False)",EAST,133.56322227506226
"(False, False, False, False, False, False, False, False, True, False, False, False)",EAST,149.62064477801815
"(False, False, False, False, False, False, False, False, True, False, False, False)",SOUTH,114.57343824711558
"(False, False, False, False, True, False, False, False, False, False, True, False)",EAST,18.026589177064032
"(False, False, False, False, True, False, False, False, True, True, False, False)",NORTH,129.43063124194367
"(False, False, False, False, False, False, False, False, True, True, False, True)",WEST,-149.38582367584883
"(False, False, False, False, False, False, False, False, True, True, False, False)",NORTH,149.0877546612196
"(True, False, False, False, False, False, False, False, False, True, False, True)",EAST,26.52970744584755
"(False, False, False, False, False, False, False, False, False, True, True, True)",NORTH,24.07178046392284
"(False, False, False, False, False, False, False, False, False, True, True, False)",NORTH,47.312107252707264
"(False, False, False, False, False, False, False, False, True, False, True, True)",NORTH,-240.88584631934793
"(False, False, False, False, False, False, False, False, True, False, False, False)",NORTH,97.49566242864677
"(False, False, False, False, False, False, False, False, True, False, False, True)",EAST,80.69810817179246
"(False, False, False, False, False, False, False, False, True, False, False, False)",WEST,45.93239981016611
"(False, False, False, False, False, False, False, False, True, True, False, True)",NORTH,86.7997570489653
"(False, False, False, False, False, False, False, False, False, True, False, True)",NORTH,151.7135755144997
"(False, False, False, False, False, False, False, False, False, True, False, True)",SOUTH,37.54666193104798
"(False, False, False, False, True, False, False, False, False, False, False, True)",NORTH,136.9653030090632
"(False, False, False, False, False, False, False, False, False, False, False, True)",NORTH,104.24194408549609
"(False, False, False, False, False, False, False, False, False, False, False, True)",SOUTH,28.688512730987284
"(False, False, False, False, False, False, False, False, True, True, False, False)",SOUTH,-78.54134949313988
"(False, False, False, False, False, False, False, False, True, False, True, False)",NORTH,12.046741430553519
"(True, False, False, False, False, False, False, False, False, False, True, False)",NORTH,8.746968108401655
"(False, False, False, False, False, False, False, False, False, False, True, True)",NORTH,-8.416796986606723
"(False, False, False, False, False, False, False, False, True, False, False, True)",NORTH,99.12514240335071
"(False, False, False, False, False, False, False, False, False, False, False, True)",EAST,128.06851727697978
"(False, False, False, False, False, False, False, False, True, False, True, False)",SOUTH,94.46881980001545
"(False, False, False, False, False, False, False, False, False, False, True, False)",NORTH,62.18704606585024
"(False, False, False, False, False, False, False, False, True, False, False, True)",SOUTH,21.424018905281606
"(False, False, False, False, False, False, False, False, False, True, False, True)",EAST,40.8116565037563
"(False, False, False, False, False, False, False, False, True, True, False, False)",EAST,-39.56089127075184
"(True, False, False, False, False, False, False, False, True, False, True, False)",NORTH,0.0
"(False, False, False, False, False, False, False, False, False, True, False, True)",WEST,132.70575149344137
"(False, False, False, False, False, False, False, False, False, True, False, False)",NORTH,148.734222668279
"(False, False, False, False, False, False, False, False, False, False, False, True)",WEST,70.72739236923813
"(False, False, True, False, False, False, False, False, True, True, False, False)",NORTH,197.0410805035731
"(False, False, True, False, False, False, False, False, True, False, False, True)",NORTH,182.05793935269298
"(False, False, True, False, False, False, False, False, True, False, False, True)",SOUTH,1.4839778306153601
"(False, False, False, False, False, False, False, False, True, True, False, False)",WEST,-37.427738649868765
"(False, False, False, False, False, False, False, False, False, True, True, True)",SOUTH,27.093680387833768
"(False, False, False, False, True, False, False, False, True, False, True, False)",NORTH,0.0
"(False, False, False, False, False, False, False, False, False, False, True, True)",SOUTH,16.62440634470996
"(False, False, False, False, False, False, False, False, False, True, True, True)",EAST,31.59947122231575
"(False, False, False, False, False, False, False, False, True, False, False, True)",WEST,25.17825764638355
"(False, False, False, False, False, False, False, False, False, True, True, False)",EAST,30.15268200157913
"(False, False, False, False, False, False, False, False, False, True, False, False)",SOUTH,96.86149416394892
"(False, False, False, False, False, False, False, False, False, False, True, True)",EAST,-4.2587600690417275
"(False, False, False, False, False, False, False, False, True, False, True, True)",SOUTH,-247.02673705275004
"(False, False, False, False, False, False, False, False, False, True, False, False)",EAST,9.000034334532447
"(False, False, False, False, False, False, False, False, True, True, True, True)",NORTH,-1028.0900000000001
"(False, False, False, False, False, False, False, False, True, False, True, False)",EAST,107.60480715931982
"(False, False, False, False, False, False, False, False, False, False, True, False)",SOUTH,168.95425566418916
"(False, False, False, False, False, False, False, False, False, True, True, True)",WEST,164.81795939923387
"(False, False, False, False, False, False, False, False, True, True, False, True)",SOUTH,-145.83211576523746
"(False, False, False, False, False, False, False, False, True, True, True, False)",NORTH,-91.90946786821262
"(False, False, False, False, False, False, False, False, False, True, False, False)",WEST,118.06561581273698
"(False, False, False, False, False, False, False, False, False, True, True, False)",WEST,140.23472472020347
"(False, False, False, False, False, False, False, False, False, False, True, False)",WEST,134.4353833465798
"(False, False, False, False, False, False, False, False, True, True, True, False)",SOUTH,107.4950010111732
"(False, False, False, False, True, False, False, False, False, True, True, False)",NORTH,3.496473315338699
"(False, False, True, False, False, False, False, False, True, False, False, False)",NORTH,190.3697346821511
"(False, False, True, False, False, False, False, False, False, False, False, True)",NORTH,190.93706516437885
"(False, False, True, False, False, False, False, False, False, False, False, True)",SOUTH,42.07128515404148
"(False, False, False, False, False, False, False, False, True, True, True, False)",EAST,-85.31895614996343
"(False, False, True, False, False, False, True, False, True, False, False, False)",NORTH,8.5
"(False, False, True, False, False, False, False, False, False, False, False, True)",EAST,104.97257368621861
"(True, False, False, False, False, False, False, False, False, False, True, True)",NORTH,9.537041597893325
"(False, False, False, False, False, False, False, False, True, False, True, True)",EAST,43.22930388495028
"(False, False, False, False, False, False, True, False, True, False, False, False)",NORTH,16.68980277507656
"(False, False, False, False, False, False, True, False, True, False, False, True)",NORTH,36.33973157284336
"(False, False, False, False, False, False, True, False, False, False, False, True)",NORTH,18.213148132395553
"(False, False, False, False, False, False, True, False, False, False, False, True)",SOUTH,0.0
"(True, False, False, False, False, False, False, False, True, False, False, False)",NORTH,9.9
"(False, False, False, False, False, False, False, False, True, False, True, True)",WEST,-245.91818077273274
"(False, False, False, False, True, False, False, False, False, False, True, True)",NORTH,0.0
"(False, False, True, False, False, False, False, False, False, False, False, True)",WEST,107.00608985241678
"(True, False, False, False, False, False, False, False, False, False, False, True)",NORTH,25.81228354415049
"(True, False, False, False, False, False, False, False, False, True, True, False)",NORTH,24.570340594884726
"(True, False, False, False, False, False, False, False, False, True, False, True)",NORTH,63.496129469760206
"(True, False, False, False, False, False, False, False, False, True, True, False)",SOUTH,74.49983502487648
"(True, False, False, False, False, False, False, False, False, False, False, True)",SOUTH,6.847463535114105
"(False, False, False, False, False, False, False, False, True, True, False, True)",EAST,-140.30526241271536
"(True, False, False, False, True, False, False, False, False, False, True, False)",NORTH,-5.136119503459461
"(False, False, False, False, False, False, False, False, True, True, True, False)",WEST,-106.95002286026461
"(True, False, False, False, False, False, False, False, False, True, True, False)",EAST,35.73613464792358
"(False, False, True, False, False, False, False, False, True, False, False, True)",EAST,35.81531026934781
"(False, False, True, False, False, False, False, False, True, False, False, True)",WEST,12.654018540438248
"(False, False, False, False, True, False, False, False, False, False, True, False)",NORTH,7.029255100066979
"(False, False, True, False, False, False, False, False, True, False, False, False)",SOUTH,22.673252663664037
"(False, False, True, False, False, False, False, False, True, False, True, True)",NORTH,-9.0
"(True, False, False, False, False, False, False, False, False, False, False, True)",EAST,16.90303609245885
"(True, False, False, False, False, False, False, False, True, False, False, False)",SOUTH,125.23149422320355
"(True, False, False, False, False, False, False, False, False, True, False, True)",SOUTH,27.93816614043048
"(False, False, False, False, False, False, True, False, True, False, False, False)",SOUTH,13.678438746719388
"(False, False, False, False, False, False, True, False, True, False, True, False)",NORTH,0.0
"(False, False, True, False, False, False, True, False, True, False, False, True)",NORTH,126.64963225468983
"(False, False, True, False, False, False, True, False, True, False, False, False)",SOUTH,9.9
"(False, False, True, False, False, False, True, False, True, False, True, False)",NORTH,0.0
"(True, False, False, False, False, False, False, False, True, True, True, True)",NORTH,0.0
"(True, False, False, False, False, False, False, False, False, False, True, False)",SOUTH,35.004133202771754
"(False, False, False, False, False, False, True, False, True, False, False, True)",SOUTH,-3.439251193035954
"(False, False, False, False, False, False, True, False, True, True, False, False)",NORTH,134.80925848247327
"(False, False, False, False, False, False, True, False, True, True, False, True)",NORTH,130.44411119057426
"(False, False, False, False, False, False, True, False, True, False, False, True)",EAST,105.5628394532358
"(False, False, False, False, False, False, True, False, True, True, False, False)",SOUTH,9.81
"(False, False, False, False, False, False, True, False, True, False, True, False)",SOUTH,9.729000000000001
"(False, False, False, False, False, False, True, False, True, False, True, True)",NORTH,0.0
"(True, False, False, False, False, False, False, False, False, True, False, True)",WEST,198.18371131725883
"(True, False, False, False, False, False, False, False, False, True, False, False)",NORTH,130.40674377732478
"(False, False, False, False, True, False, False, False, False, False, False, True)",SOUTH,8.171836176390737
"(False, False, True, False, False, False, False, False, True, False, False, False)",EAST,45.51375875057932
"(False, False, False, False, False, False, True, False, True, False, False, False)",EAST,151.01678746874475
"(False, False, True, False, False, False, False, False, True, True, False, False)",SOUTH,16.105498552704145
"(False, False, True, False, False, False, False, False, False, True, True, True)",NORTH,0.0
"(True, False, False, False, False, False, False, False, False, False, True, False)",EAST,32.916423709676415
"(False, False, False, False, False, False, False, False, False, False, True, True)",WEST,144.93099942404498
"(False, False, True, False, False, False, False, False, False, True, False, False)",NORTH,195.32128917526182
"(False, False, True, False, False, False, True, False, True, True, False, True)",NORTH,93.8219207252787
"(False, False, True, False, False, False, True, False, False, True, False, True)",NORTH,9.9
"(True, False, True, False, False, False, True, False, False, True, False, True)",NORTH,9.9
"(False, False, True, False, False, False, True, False, False, True, False, True)",SOUTH,0.0
"(True, False, False, False, False, False, False, False, False, False, True, False)",WEST,206.12366846886525
"(True, False, False, False, False, False, False, False, False, True, True, False)",WEST,201.9439263260544
"(True, False, False, False, False, False, False, False, False, True, False, False)",SOUTH,131.77100532057992
"(False, False, False, False, False, False, True, False, True, False, False, True)",WEST,1.4330283549148721
"(False, False, False, False, False, False, True, False, False, False, False, True)",EAST,149.825668481111
"(False, False, True, False, False, False, False, False, True, False, False, False)",WEST,31.44644493556671
"(True, False, False, False, False, False, False, False, False, True, False, False)",EAST,67.88922011490455
"(False, False, False, False, False, False, True, False, True, False, False, False)",WEST,-9.570610568199276
"(False, False, False, False, True, False, False, False, True, False, True, True)",NORTH,0.0
"(False, False, False, False, False, False, True, False, False, False, False, True)",WEST,9.818413100408755
"(False, False, False, False, False, False, True, False, True, False, True, False)",EAST,108.74657961314935
"(False, False, False, False, True, False, False, False, False, True, False, True)",NORTH,156.10344280604573
"(False, False, False, False, True, False, False, False, False, False, True, False)",SOUTH,167.35387739537668
"(True, False, True, False, False, False, False, False, False, True, False, True)",NORTH,194.23804987890793
"(False, False, True, False, False, False, False, False, False, True, False, True)",NORTH,189.41999816264334
"(False, False, False, False, True, False, False, False, False, True, False, True)",SOUTH,0.21830356427673508
"(False, False, True, False, False, False, False, False, False, False, True, False)",NORTH,0.0
"(False, False, True, False, False, False, False, False, True, True, False, False)",EAST,5.80831539052537
"(True, False, False, False, False, False, False, False, False, False, False, True)",WEST,194.29140329331574
"(False, False, False, False, False, False, False, False, True, False, True, False)",WEST,4.54540476363332
"(False, False, True, False, False, False, False, False, False, False, True, False)",SOUTH,11.255234000000007
"(False, False, True, False, False, False, False, False, False, False, True, False)",EAST,119.881879107778
"(True, False, False, False, False, False, False, False, False, True, False, False)",WEST,198.3798654981423
"(False, False, True, False, False, False, False, False, False, False, True, False)",WEST,14.431549165098664
"(False, False, True, False, False, False, False, False, True, False, True, False)",NORTH,0.0
"(False, False, False, False, False, False, False, False, True, True, True, True)",SOUTH,-1029.9
"(False, False, False, False, True, False, False, False, False, False, False, True)",EAST,9.81
"(False, False, False, False, True, False, False, False, True, False, False, False)",NORTH,15.48202897576868
"(False, False, False, False, True, False, False, False, False, True, True, False)",SOUTH,166.74386474639635
"(False, False, False, False, True, False, False, False, False, False, False, True)",WEST,9.79632188926486
"(False, False, False, False, True, False, False, False, False, True, False, False)",NORTH,143.07766909428872
"(False, False, False, False, True, False, False, False, False, True, True, False)",EAST,-10.02047870867148
"(True, False, True, False, False, False, False, False, False, False, False, True)",NORTH,191.12694134061536
"(False, False, False, False, True, False, False, False, False, False, True, True)",SOUTH,0.0
"(False, False, True, False, True, False, False, False, False, False, False, True)",NORTH,194.39513734152806
"(False, False, False, False, True, False, False, False, True, True, True, False)",NORTH,0.0
"(True, False, False, False, False, False, False, False, True, False, False, True)",NORTH,9.982052977850893
"(True, False, False, False, False, False, True, False, True, False, True, False)",NORTH,0.0
"(False, False, False, False, True, False, False, False, False, False, True, False)",WEST,44.64859060815651
"(False, False, False, False, True, False, False, False, False, True, False, False)",SOUTH,20.180774710839646
"(True, False, False, False, False, False, False, False, False, False, True, True)",SOUTH,2.1304133140523547
"(False, False, False, False, True, False, False, False, False, False, True, True)",EAST,9.85250853
"(False, False, False, False, True, False, False, False, True, False, False, True)",NORTH,22.69864660971261
"(False, False, False, False, True, False, False, False, False, False, True, True)",WEST,153.06136020929114
"(False, False, False, False, True, False, False, False, False, True, False, True)",EAST,10.111986716681548
"(True, False, False, False, False, False, False, False, True, False, True, False)",SOUTH,122.00900508032896
"(True, False, True, False, False, False, False, False, False, True, False, False)",NORTH,198.59196752746072
"(True, False, False, False, False, False, False, False, True, False, True, False)",EAST,9.724976050004704
"(True, False, False, False, False, False, False, False, True, False, False, False)",EAST,9.9
"(True, False, True, False, False, False, False, False, True, False, False, False)",NORTH,18.253232673681914
"(False, False, False, False, False, False, True, False, True, True, False, False)",EAST,0.0
"(False, False, False, False, True, False, False, False, True, False, False, False)",SOUTH,16.05928605703957
"(True, False, False, False, False, False, True, False, False, True, False, False)",NORTH,13.020139751259247
"(True, False, False, False, False, False, True, False, False, True, False, False)",SOUTH,13.642885231957168
"(False, False, False, False, False, False, True, False, False, False, True, False)",NORTH,0.0
"(False, False, False, False, True, False, False, False, False, True, False, False)",EAST,0.13828033632525782
"(False, False, False, False, False, False, True, False, True, False, True, False)",WEST,0.0
"(True, False, False, False, False, False, True, False, False, True, False, False)",EAST,0.0
"(False, False, False, False, True, False, False, False, True, False, True, False)",SOUTH,9.697851187310407
"(False, False, False, False, False, False, True, False, True, True, False, False)",WEST,0.0
"(True, False, False, False, False, False, False, False, True, True, True, False)",NORTH,0.0
"(False, False, False, False, True, False, False, False, True, False, False, False)",EAST,110.55785678185896
"(False, False, False, False, True, False, False, False, True, False, False, False)",WEST,0.0
"(True, False, True, False, False, False, False, False, True, False, False, True)",NORTH,78.90102731691297
"(True, False, False, False, False, False, True, False, False, True, False, False)",WEST,201.4378108496798
"(True, False, False, False, False, False, False, False, False, False, True, True)",EAST,18.983808249114396
"(True, False, False, False, False, False, True, False, False, False, True, True)",NORTH,0.0
"(False, False, False, False, True, False, False, False, False, True, False, False)",WEST,8.284382988644895
"(True, False, False, False, False, False, False, False, True, False, False, True)",SOUTH,0.0
