State,Action,Q_Value
"(False, False, False, False, False, False, False, False, True, False, True, True)",SOUTH,22.845873466551833
"(False, False, False, False, False, False, False, False, True, False, True, False)",NORTH,266.92502796213614
"(False, False, False, False, False, False, False, False, True, True, False, False)",NORTH,381.5632770091719
"(False, False, False, False, False, False, False, False, False, True, True, True)",NORTH,-94.04121627421638
"(False, False, False, False, False, False, False, False, True, False, True, True)",NORTH,71.43005632462959
"(False, False, False, False, False, False, False, False, False, True, True, False)",NORTH,226.99176037566662
"(False, False, False, False, False, False, False, False, False, True, True, False)",SOUTH,412.21618174152417
"(False, False, False, False, False, False, False, False, False, True, True, False)",EAST,232.5809500470954
"(False, False, False, False, False, False, False, False, False, True, True, False)",WEST,316.7154548401021
"(False, False, False, False, False, False, False, False, False, True, False, False)",NORTH,327.28189511236144
"(False, False, False, False, False, False, False, False, False, True, False, True)",NORTH,254.3636833510766
"(False, False, False, False, False, False, False, False, False, False, False, True)",NORTH,262.87294251057955
"(True, False, False, False, False, False, False, False, False, False, False, True)",NORTH,59.43446761532283
"(False, False, False, False, True, False, False, False, False, False, False, True)",NORTH,53.82510112727441
"(False, False, False, False, False, False, False, False, False, False, False, True)",SOUTH,154.32693244008078
"(False, False, False, False, False, False, False, False, True, True, True, False)",NORTH,-4.603452449105113
"(False, False, False, False, False, False, False, False, False, False, True, False)",NORTH,212.06267503756496
"(False, False, False, False, False, False, False, False, False, False, True, False)",SOUTH,372.91538369609714
"(False, False, False, False, False, False, False, False, False, False, True, False)",EAST,274.9725747442655
"(False, False, False, False, False, False, False, False, True, False, False, False)",NORTH,269.158875711592
"(False, False, False, False, False, False, False, False, True, False, False, True)",NORTH,375.4583587813226
"(False, False, False, False, False, False, False, False, False, False, False, True)",EAST,237.5262303426921
"(False, False, False, False, False, False, False, False, True, False, False, False)",SOUTH,381.9393839468001
"(False, False, False, False, False, False, False, False, True, False, True, False)",SOUTH,320.12454789328194
"(False, False, False, False, False, False, False, False, False, False, True, False)",WEST,285.4432980318055
"(False, False, False, False, False, False, False, False, False, True, False, False)",SOUTH,290.91888945573805
"(False, False, False, False, False, False, False, False, True, False, False, False)",EAST,275.40948571918074
"(False, False, False, False, False, False, False, False, True, False, False, False)",WEST,202.20250887234266
"(False, False, False, False, False, False, False, False, True, True, True, False)",SOUTH,404.8519563393779
"(False, False, False, False, False, False, False, False, True, False, True, False)",EAST,385.7376328534357
"(False, False, False, False, False, False, False, False, True, False, True, False)",WEST,262.6360438462337
"(True, False, False, False, False, False, False, False, False, True, True, False)",NORTH,162.7269598447577
"(True, False, False, False, False, False, False, False, True, False, False, True)",NORTH,267.890120067776
"(False, False, False, False, False, False, False, False, False, False, True, True)",NORTH,124.14937197816677
"(False, False, False, False, False, False, False, False, True, False, False, True)",SOUTH,265.28910876064526
"(False, False, False, False, False, False, False, False, True, True, True, False)",EAST,27.574707918609622
"(False, False, False, False, False, False, False, False, False, False, False, True)",WEST,350.95110326904233
"(False, False, False, False, False, False, False, False, False, True, False, True)",SOUTH,149.08175071171152
"(True, False, False, False, False, False, False, False, False, False, False, True)",SOUTH,62.6571141238678
