State,Action,Q_Value
"(False, False, False, False, False, False, False, False, True, False, True, False)",EAST,92.93889287230951
"(False, False, False, False, False, False, False, False, True, False, False, False)",SOUTH,82.18415762601832
"(False, False, False, False, False, False, False, False, False, False, True, False)",SOUTH,116.26004101742079
"(False, False, False, False, False, False, False, False, False, False, True, False)",NORTH,51.20442582774345
"(False, False, False, False, False, False, False, False, False, True, False, False)",EAST,21.321859609522257
"(False, False, False, False, False, False, True, False, False, True, False, True)",NORTH,112.09851653802859
"(False, False, False, False, False, False, True, False, False, False, False, True)",NORTH,9.20915140375479
"(False, False, False, False, False, False, True, False, False, False, False, True)",SOUTH,0.0
"(False, False, False, False, False, False, False, False, False, True, False, True)",NORTH,95.73238459633784
"(False, False, False, False, False, False, False, False, False, False, False, True)",NORTH,99.55717262709156
"(False, False, False, False, False, False, False, False, False, False, False, True)",SOUTH,39.868939454866656
"(True, False, False, False, False, False, False, False, False, True, False, True)",NORTH,37.9752569524607
"(False, False, False, False, False, False, False, False, False, False, False, True)",WEST,81.12124400595164
"(False, False, False, False, False, False, False, False, False, True, False, False)",NORTH,102.52901510927944
"(False, False, False, False, False, False, False, False, False, False, True, True)",NORTH,-30.966407221730584
"(False, False, False, False, False, False, False, False, False, True, False, False)",WEST,89.48079104254903
"(False, False, False, False, False, False, False, False, False, True, False, False)",SOUTH,95.54532049476586
"(False, False, False, False, False, False, False, False, False, False, True, True)",SOUTH,-33.680352037815325
"(False, False, False, False, False, False, False, False, True, True, False, True)",NORTH,-112.03547436468838
"(False, False, False, False, False, False, False, False, True, False, False, True)",NORTH,82.42800409993468
"(False, False, False, False, False, False, False, False, True, False, True, True)",NORTH,-110.23968822009503
"(False, False, False, False, False, False, False, False, False, True, True, False)",NORTH,22.48563643941967
"(False, False, False, False, False, False, False, False, True, True, False, True)",SOUTH,-57.199649059998954
"(False, False, False, False, False, False, False, False, True, False, True, False)",NORTH,28.738122393915468
"(False, False, False, False, False, False, False, False, False, True, True, False)",SOUTH,105.50468614320725
"(False, False, False, False, False, False, False, False, False, False, True, False)",EAST,87.6412789980046
"(False, False, False, False, False, False, False, False, True, False, False, False)",NORTH,65.02217358497123
"(False, False, False, False, False, False, False, False, True, False, False, True)",SOUTH,38.58435550412017
"(False, False, False, False, False, False, False, False, True, False, False, True)",EAST,96.66124680581848
"(False, False, False, False, False, False, False, False, True, False, False, False)",EAST,72.11529434114966
"(False, False, False, False, False, False, False, False, True, True, False, False)",NORTH,41.33895108590252
"(False, False, False, False, False, False, False, False, False, True, True, True)",SOUTH,-134.5795323172023
"(False, False, False, False, False, False, False, False, True, False, True, True)",SOUTH,-102.34264674338448
"(False, False, False, False, False, False, False, False, False, True, False, True)",SOUTH,22.753858959279327
"(False, False, False, False, False, False, False, False, True, False, True, False)",SOUTH,74.15139467495385
"(False, False, False, False, False, False, False, False, False, False, True, False)",WEST,87.03743251031503
"(False, False, True, False, False, False, True, False, False, True, False, False)",NORTH,9.9
"(False, False, True, False, False, False, True, False, False, True, False, True)",NORTH,9.9
"(False, False, True, False, False, False, True, False, False, False, False, True)",NORTH,9.9
"(False, False, True, False, False, False, True, False, False, False, False, True)",SOUTH,0.0
"(False, False, True, False, False, False, False, False, True, False, False, False)",NORTH,167.00953685805803
"(False, False, True, False, False, False, False, False, False, False, False, True)",NORTH,161.59151417350705
"(False, False, True, False, False, False, False, False, False, False, False, True)",SOUTH,81.22064400446757
"(False, False, False, False, False, False, False, False, False, True, True, True)",NORTH,-121.42410731853965
"(False, False, False, False, False, False, False, False, True, True, False, True)",EAST,-55.884398960147955
"(True, False, False, False, False, False, False, False, False, False, False, True)",NORTH,64.72299426924205
"(False, False, False, False, True, False, False, False, False, False, True, True)",NORTH,4.78323218699946
"(False, False, False, False, False, False, False, False, True, False, False, True)",WEST,42.82208433660272
"(False, False, False, False, False, False, False, False, False, True, True, False)",EAST,30.292131405341213
"(False, False, False, False, False, False, False, False, False, True, False, True)",EAST,28.783566525358726
"(False, False, True, False, False, False, False, False, True, False, False, False)",SOUTH,22.484760763101452
"(False, False, True, False, False, False, False, False, False, False, True, True)",NORTH,0.0
"(True, False, False, False, False, False, False, False, False, True, False, True)",EAST,20.523216137145866
"(False, False, False, False, False, False, False, False, True, False, True, False)",WEST,30.370465516976584
"(False, False, False, False, True, False, False, False, True, True, True, True)",NORTH,-20.0
"(False, False, False, False, False, False, True, False, True, False, False, True)",NORTH,42.5912318753045
"(False, False, False, False, False, False, False, False, False, False, False, True)",EAST,79.31068546703001
"(False, False, True, False, False, False, False, False, True, False, False, False)",EAST,33.35852910831669
"(False, False, False, False, False, False, False, False, True, True, False, False)",SOUTH,-130.5156370540999
"(False, False, False, False, True, False, False, False, False, True, True, False)",NORTH,0.0
"(False, False, False, False, False, False, True, False, True, False, False, False)",NORTH,32.02558042872255
"(False, False, False, False, False, False, True, False, False, False, False, True)",EAST,9.379188076923857
"(False, False, False, False, False, False, False, False, True, True, False, False)",EAST,-69.4386064717716
"(False, False, False, False, False, False, False, False, False, True, False, True)",WEST,81.79754318970686
"(False, False, False, False, False, False, False, False, False, True, True, False)",WEST,87.5454015106563
"(False, False, False, False, False, False, False, False, True, True, False, False)",WEST,-68.42976450045163
"(False, False, True, False, False, False, False, False, True, False, True, False)",NORTH,0.0
"(False, False, False, False, False, False, False, False, True, True, True, False)",NORTH,-181.83582441783278
"(False, False, False, False, False, False, False, False, False, True, True, True)",EAST,-117.423894128288
"(False, False, False, False, False, False, False, False, True, True, True, False)",SOUTH,95.0491799730518
"(True, False, False, False, False, False, False, False, False, True, True, False)",NORTH,29.08180757679017
"(False, False, False, False, False, False, True, False, False, False, True, False)",NORTH,4.882507754964067
"(False, False, True, False, False, False, False, False, True, False, True, True)",NORTH,-0.02107601852313792
"(False, False, False, False, False, False, True, False, True, False, False, False)",SOUTH,96.46345762247964
"(False, False, False, False, False, False, True, False, False, False, True, False)",SOUTH,53.81451909627383
"(False, False, False, False, False, False, True, False, False, False, True, False)",EAST,9.529694887648326
"(False, False, False, False, True, False, False, False, False, False, False, True)",NORTH,41.624234307225436
"(False, False, False, False, False, False, False, False, False, False, True, True)",EAST,-28.983380395187744
"(False, False, False, False, False, False, False, False, True, True, True, False)",EAST,-229.19647220226258
"(False, False, False, False, True, False, False, False, False, False, True, False)",NORTH,11.890602416583015
"(False, False, False, False, False, False, False, False, False, False, True, True)",WEST,83.12817649800542
"(False, False, False, False, True, False, False, False, False, True, True, False)",SOUTH,126.15548053999355
"(False, False, True, False, False, False, False, False, False, True, False, False)",NORTH,172.5424162059302
"(False, False, True, False, True, False, False, False, False, True, False, True)",NORTH,176.88841125281957
"(False, False, True, False, False, False, False, False, False, False, False, True)",EAST,128.8220076646979
"(False, False, True, False, False, False, False, False, False, True, False, False)",SOUTH,21.68155793757886
"(False, False, True, False, False, False, False, False, False, True, True, False)",NORTH,0.0
"(False, False, False, False, False, False, True, False, True, False, True, False)",NORTH,0.0
"(False, False, True, False, False, False, False, False, True, False, False, False)",WEST,3.1167289976663843
"(False, False, False, False, False, False, False, False, True, True, True, False)",WEST,-260.9823644002349
"(False, False, False, False, False, False, True, False, True, False, False, False)",EAST,11.257028406911004
"(True, False, False, False, False, False, False, False, False, True, True, False)",SOUTH,88.95054895604434
"(False, False, False, False, False, False, False, False, False, True, True, True)",WEST,98.17818872463512
"(True, False, False, False, False, False, False, False, False, True, False, True)",SOUTH,23.7367009306252
"(False, False, True, False, False, False, True, False, False, True, False, False)",SOUTH,9.9
"(False, False, True, False, False, False, True, False, False, False, True, False)",NORTH,0.0
"(False, False, True, False, False, False, False, False, True, False, False, True)",NORTH,170.51412712543504
"(False, False, True, False, False, False, False, False, True, False, False, True)",SOUTH,30.171753086250305
"(False, False, False, False, False, False, False, False, True, False, True, True)",EAST,-129.72103185263364
"(False, False, False, False, False, False, False, False, True, False, False, False)",WEST,5.781682535618231
"(False, False, False, False, False, False, False, False, True, False, True, True)",WEST,-102.956038945327
