State,Action,Q_Value
"(True, False, False, False, False, False, True, False, True, True, True, True, False)",EAST,0.0
"(True, False, False, False, False, False, False, False, False, True, True, False, False)",EAST,80.59669137412868
"(False, False, True, False, False, False, False, False, True, False, False, False, False)",NORTH,412.2194646500077
"(False, False, True, False, False, False, False, False, False, False, False, True, False)",NORTH,428.9113534315011
"(False, False, False, False, False, False, False, False, False, False, False, True, False)",NORTH,357.6414136580224
"(False, False, False, False, False, False, False, False, False, False, False, True, False)",WEST,301.4917102023952
"(False, False, False, False, False, False, False, False, False, True, False, False, False)",EAST,204.13692990708387
"(False, False, True, False, False, False, False, False, True, False, True, False, False)",NORTH,0.9878770244234745
"(False, False, True, False, False, False, False, False, False, True, False, False, False)",WEST,111.78774086618927
"(False, False, False, False, False, False, False, False, False, True, False, False, False)",NORTH,358.9336299349177
"(False, False, False, False, False, False, False, False, False, False, False, True, False)",SOUTH,181.89496128987687
"(False, False, False, False, False, False, False, False, True, False, True, False, False)",WEST,213.3934602573923
"(False, False, False, False, False, False, False, False, True, False, False, True, False)",NORTH,171.55494421297925
"(False, False, False, False, False, False, False, False, False, False, True, True, False)",NORTH,125.81733869506934
"(False, False, False, False, False, False, False, False, False, True, False, True, False)",NORTH,353.97997825131444
"(False, False, False, False, False, False, False, False, False, False, False, True, False)",EAST,308.4182536593675
"(False, False, False, False, False, False, False, False, True, False, False, True, False)",SOUTH,92.77246665269216
"(False, False, False, False, False, False, False, False, True, True, True, False, False)",NORTH,147.8251463125403
"(False, False, False, False, False, False, False, False, True, False, True, False, False)",NORTH,238.56372202599752
"(False, False, False, False, False, False, False, False, True, True, False, True, False)",NORTH,316.60648942999336
"(False, False, False, False, False, False, False, False, True, False, False, True, False)",EAST,405.6658272122058
"(False, False, False, False, False, False, False, False, True, False, False, True, False)",WEST,100.21707104003355
"(False, False, False, False, False, False, False, False, True, False, False, False, False)",NORTH,316.9008105232294
"(False, False, False, False, False, False, False, False, True, False, False, False, False)",SOUTH,315.8413237194441
"(False, False, False, False, False, False, False, False, True, False, True, False, False)",SOUTH,393.9832598524364
"(False, False, False, False, False, False, False, False, False, False, True, False, False)",NORTH,94.34965154895318
"(False, False, False, False, True, False, False, False, True, True, True, True, False)",NORTH,0.0
"(False, False, True, False, False, False, False, False, True, False, False, True, False)",NORTH,431.1676808624956
"(False, False, False, False, False, False, False, False, False, False, True, True, False)",SOUTH,97.8818653808223
"(False, False, False, False, False, False, False, False, True, True, True, False, False)",SOUTH,389.7468418579022
"(False, False, False, False, False, False, False, False, True, False, True, False, False)",EAST,291.93985781589356
"(False, False, False, False, False, False, False, False, False, False, True, False, False)",SOUTH,235.35644240151106
"(False, False, False, False, False, False, False, False, False, False, True, False, False)",EAST,242.2553770028457
"(False, False, False, False, False, False, False, False, True, False, False, False, False)",EAST,367.395296565748
"(False, False, False, False, False, False, False, False, True, False, False, False, False)",WEST,232.78872479524307
"(False, False, False, False, False, False, False, False, False, True, False, True, False)",SOUTH,156.8510140176035
"(False, False, False, False, False, False, False, False, False, True, False, True, False)",EAST,171.52277356053312
"(False, False, True, False, False, False, False, False, False, False, True, False, False)",NORTH,1.0081217876074973
"(False, False, False, False, False, False, False, False, False, True, False, True, False)",WEST,238.1786165302479
"(False, False, False, False, False, False, False, False, True, True, False, True, False)",SOUTH,0.0
"(False, False, False, False, False, False, False, False, False, False, True, False, False)",WEST,369.22169060741146
"(False, False, False, False, False, False, False, False, False, True, False, False, False)",SOUTH,309.9226295389328
"(True, False, False, False, False, False, False, False, False, False, True, False, False)",NORTH,6.077188913071396
"(True, False, False, False, False, False, False, False, False, False, True, False, False)",SOUTH,52.53688151791175
"(False, False, False, False, False, False, True, False, True, False, False, False, False)",NORTH,9.729000000000001
"(False, False, False, False, False, False, True, False, False, False, False, True, False)",NORTH,9.500000000000002
"(True, False, False, False, False, False, True, False, False, False, False, True, False)",SOUTH,0.0
"(False, False, False, False, False, False, False, False, False, True, False, False, False)",WEST,326.80059043356556
"(False, False, False, False, False, False, False, False, False, False, True, True, False)",EAST,180.80464752962664
"(False, False, False, False, False, False, False, False, True, False, True, True, False)",NORTH,52.019655635026254
"(False, False, False, False, False, False, False, False, True, True, True, False, False)",EAST,98.31159474565524
"(False, False, False, False, True, False, False, False, True, True, True, False, False)",NORTH,0.0
"(False, False, False, False, False, False, False, False, False, True, True, False, False)",NORTH,234.1660271244705
"(False, False, False, False, False, False, False, False, False, False, True, True, False)",WEST,339.8907134737267
"(False, False, False, False, False, False, False, False, False, True, True, False, False)",SOUTH,349.9656225004216
"(False, False, False, False, False, False, False, False, False, True, True, False, False)",EAST,217.12988267641018
"(False, False, False, False, False, False, False, False, True, True, False, False, False)",NORTH,148.1555411942271
"(False, False, False, False, False, False, False, False, False, True, True, False, False)",WEST,303.7479083433452
"(False, False, False, False, False, False, False, False, True, True, False, False, False)",SOUTH,393.27550398519855
"(False, False, False, False, False, False, False, False, True, True, False, False, False)",EAST,105.90769024055376
"(False, False, False, False, False, False, False, False, True, False, True, True, False)",SOUTH,1.7355985237891005
"(False, False, False, False, False, False, False, False, True, False, True, True, False)",EAST,402.80335997523514
"(False, False, False, False, False, False, False, False, True, True, False, True, False)",EAST,8.66269565604167
"(False, False, False, False, False, False, True, False, False, False, True, False, False)",NORTH,42.67796272819834
"(False, False, False, False, False, False, True, False, False, True, False, False, False)",NORTH,32.85848589670485
"(False, False, False, False, False, False, False, False, True, True, False, False, False)",WEST,160.48481769447034
"(False, False, False, False, True, False, False, False, False, True, False, True, False)",NORTH,353.59477527760515
"(True, False, False, False, False, False, False, False, False, False, False, True, False)",NORTH,69.49538171788234
"(False, False, False, False, True, False, False, False, False, False, True, False, False)",NORTH,0.0
"(True, False, False, False, False, False, False, False, False, False, True, False, False)",EAST,310.80471720925493
"(True, False, False, False, False, False, False, False, True, False, False, False, False)",NORTH,9.731987966342935
"(True, False, False, False, False, False, False, False, True, False, True, False, False)",NORTH,0.0
"(False, False, False, False, False, False, False, False, True, False, True, True, False)",WEST,58.88683221859655
"(False, False, False, False, False, False, False, False, True, True, True, False, False)",WEST,127.15993282043375
"(False, False, True, False, False, False, True, False, False, True, False, True, False)",NORTH,9.9
"(False, False, True, False, False, False, True, False, False, False, False, True, False)",NORTH,10.192226904287992
"(False, False, True, False, False, False, True, False, False, False, False, True, False)",SOUTH,0.0
"(True, False, False, False, False, False, False, False, False, False, True, True, False)",NORTH,26.36083481719233
"(False, False, False, False, False, False, True, False, True, True, False, True, False)",NORTH,182.71011587886196
"(False, False, False, False, False, False, True, False, True, True, False, True, False)",SOUTH,0.0
"(False, False, True, False, False, False, True, False, False, True, False, True, False)",SOUTH,0.0
"(True, False, False, False, False, False, False, False, True, False, True, False, False)",SOUTH,331.2826590001475
"(False, False, False, False, False, False, True, False, False, True, False, False, False)",SOUTH,9.465841330887322
"(False, False, False, False, False, False, True, False, False, False, True, True, False)",NORTH,0.0
"(False, False, False, False, False, False, False, False, False, True, True, True, False)",NORTH,34.28158934454909
"(True, False, False, False, False, False, False, False, True, False, True, False, False)",EAST,33.56196492344518
"(True, False, True, False, False, False, False, False, True, False, False, False, False)",NORTH,11.185
"(False, False, False, False, False, False, False, False, False, True, True, True, False)",SOUTH,80.3268015072328
"(False, False, False, False, False, False, False, False, True, True, False, True, False)",WEST,0.0
"(True, False, False, False, False, False, False, False, True, False, True, True, False)",NORTH,0.0
"(True, False, False, False, False, False, False, False, False, False, True, True, False)",SOUTH,6.703834357078285
"(False, False, False, False, False, False, True, False, True, True, False, True, False)",EAST,0.0
"(False, False, False, False, True, False, False, False, True, False, False, True, False)",NORTH,9.882260323598773
"(False, False, False, False, True, False, False, False, False, False, True, False, False)",SOUTH,9.461180253972088
"(False, False, False, False, False, False, True, False, True, True, False, False, False)",NORTH,9.287560093639778
"(False, False, False, False, False, False, True, False, True, True, False, True, False)",WEST,0.0
"(False, False, True, False, False, False, False, False, False, True, False, False, False)",NORTH,408.11372670173205
"(False, False, True, False, False, False, False, False, False, True, False, True, False)",NORTH,401.9088197247898
"(True, False, True, False, False, False, False, False, False, False, False, True, False)",NORTH,407.6562811012741
"(True, False, False, False, False, False, False, False, False, True, True, False, False)",NORTH,139.45891711630145
"(True, False, False, False, False, False, False, False, True, False, True, False, False)",WEST,16.46258229286759
"(True, False, False, False, False, False, False, False, False, True, True, False, False)",SOUTH,114.08509616024067
"(False, False, False, False, False, False, True, False, False, True, False, False, False)",EAST,0.0
"(False, False, False, False, False, False, True, False, True, False, False, True, False)",NORTH,32.85823862296365
"(False, False, False, False, False, False, True, False, True, False, False, False, False)",SOUTH,56.41603680203181
"(False, False, False, False, False, False, True, False, True, False, True, False, False)",NORTH,0.0
"(True, False, False, False, False, False, False, False, True, False, False, False, False)",SOUTH,329.3676967710491
"(False, False, True, False, False, False, False, False, True, True, False, False, False)",NORTH,402.2812441751831
"(False, False, True, False, False, False, False, False, True, True, False, True, False)",NORTH,405.30154614451976
"(False, False, True, False, False, False, False, False, True, False, False, True, False)",SOUTH,16.329721464696547
"(False, False, True, False, False, False, False, False, True, True, False, False, False)",SOUTH,31.699446164136738
"(False, False, True, False, False, False, False, False, True, True, True, False, False)",NORTH,0.0
"(False, False, False, False, False, False, True, False, False, True, True, False, False)",NORTH,0.0
"(False, False, False, False, False, False, False, False, True, True, True, True, False)",NORTH,-700.0
"(False, False, False, False, True, False, False, False, False, False, False, True, False)",NORTH,355.0560012196174
"(True, False, False, False, False, False, False, False, False, False, False, True, False)",SOUTH,50.549123008974874
"(False, False, True, False, False, False, False, False, True, False, False, False, False)",SOUTH,16.283408161676707
"(False, False, True, False, False, False, False, False, False, False, True, False, False)",SOUTH,9.700000000000001
"(False, False, True, False, False, False, False, False, False, False, True, False, False)",EAST,348.2408493073848
"(False, False, True, False, False, False, False, False, False, True, False, False, False)",SOUTH,9.81
"(False, False, True, False, False, False, False, False, False, True, True, False, False)",NORTH,-7.046991728231081
